epoch,batch,loss,main_loss,trajectory_projection_dice_loss,trajectory_projection_dice_weight,lr
1,9,0.1780809462070465,0.07836688309907913,0.33238017559051514,0.3,0.001
1,10,0.3289209306240082,0.08374559134244919,0.8172510862350464,0.3,0.001
1,11,0.38310420513153076,0.1122305691242218,0.9029120802879333,0.3,0.001
1,12,0.2795792818069458,0.08129183948040009,0.6609581708908081,0.3,0.001
1,13,0.3120439648628235,0.08041960000991821,0.7720811367034912,0.3,0.001
1,14,0.22051936388015747,0.07876916974782944,0.47250062227249146,0.3,0.001
1,15,0.17800873517990112,0.08563952893018723,0.30789732933044434,0.3,0.001
1,16,0.2644672989845276,0.07846340537071228,0.6200129985809326,0.3,0.001
1,17,0.38999009132385254,0.10040485858917236,0.9652841091156006,0.3,0.001
1,18,0.33593642711639404,0.08095608651638031,0.8499345183372498,0.3,0.001
1,19,0.28417789936065674,0.07579344511032104,0.6946147680282593,0.3,0.001
1,20,0.34936803579330444,0.08574007451534271,0.8787599205970764,0.3,0.001
1,21,0.24965164065361023,0.06983663141727448,0.5993833541870117,0.3,0.001
1,22,0.2914334535598755,0.07540461421012878,0.7200960516929626,0.3,0.001
1,23,0.36695078015327454,0.08652510493993759,0.9347522258758545,0.3,0.001
1,24,0.24943260848522186,0.07327751815319061,0.5871835947036743,0.3,0.001
1,25,0.37819406390190125,0.08748412132263184,0.9690330624580383,0.3,0.001
1,26,0.1934371292591095,0.06633342802524567,0.423678994178772,0.3,0.001
1,27,0.3862830400466919,0.09397897869348526,0.9743468165397644,0.3,0.001
1,28,0.2510792911052704,0.12806163728237152,0.41005879640579224,0.3,0.001
1,29,0.2087584137916565,0.06412521749734879,0.4821106195449829,0.3,0.001
1,30,0.3120742738246918,0.07556784898042679,0.788354754447937,0.3,0.001
1,31,0.14904627203941345,0.06441237777471542,0.2821129560470581,0.3,0.001
1,32,0.3353253901004791,0.07676413655281067,0.8618707656860352,0.3,0.001
1,33,0.3869141638278961,0.11616361141204834,0.9025017619132996,0.3,0.001
1,34,0.32249677181243896,0.08036762475967407,0.8070970773696899,0.3,0.001
1,35,0.2808811068534851,0.08317339420318604,0.6590257287025452,0.3,0.001
1,36,0.21236500144004822,0.06420103460550308,0.49387991428375244,0.3,0.001
1,37,0.14693424105644226,0.07511123269796371,0.23940998315811157,0.3,0.001
1,38,0.3444233238697052,0.13175098598003387,0.7089077830314636,0.3,0.001
1,39,0.3313818871974945,0.07319121807813644,0.86063551902771,0.3,0.001
1,40,0.146001935005188,0.06304273754358292,0.2765306234359741,0.3,0.001
1,41,0.28632912039756775,0.0646791011095047,0.7388333678245544,0.3,0.001
1,42,0.24560824036598206,0.060359008610248566,0.617497444152832,0.3,0.001
1,43,0.24977225065231323,0.059850022196769714,0.6330740451812744,0.3,0.001
1,44,0.37447860836982727,0.09153884649276733,0.9431325197219849,0.3,0.001
1,45,0.13797548413276672,0.05998755991458893,0.25995975732803345,0.3,0.001
1,46,0.19739443063735962,0.055926524102687836,0.47155964374542236,0.3,0.001
1,47,0.2322828620672226,0.05995919182896614,0.5744122266769409,0.3,0.001
1,48,0.2888420522212982,0.06519394367933273,0.7454937100410461,0.3,0.001
1,49,0.142523854970932,0.06739631295204163,0.25042515993118286,0.3,0.001
1,50,0.18304957449436188,0.05465717986226082,0.4279746413230896,0.3,0.001
1,51,0.20145048201084137,0.05544564500451088,0.4866827726364136,0.3,0.001
1,52,0.17821450531482697,0.06290783733129501,0.3843555450439453,0.3,0.001
1,53,0.35801073908805847,0.07694008946418762,0.9369021058082581,0.3,0.001
1,54,0.28286924958229065,0.05695772171020508,0.7530384063720703,0.3,0.001
1,55,0.3147883117198944,0.06463709473609924,0.8338373899459839,0.3,0.001
1,56,0.28693830966949463,0.0562138557434082,0.7690814733505249,0.3,0.001
1,57,0.12504088878631592,0.052109748125076294,0.24310380220413208,0.3,0.001
1,58,0.24941854178905487,0.12838593125343323,0.40344202518463135,0.3,0.001
1,59,0.19948552548885345,0.05459045246243477,0.4829835891723633,0.3,0.001
1,60,0.15971429646015167,0.05279969051480293,0.35638201236724854,0.3,0.001
1,61,0.2611486315727234,0.051708295941352844,0.6981344223022461,0.3,0.001
1,62,0.10917183756828308,0.04643215611577034,0.20913225412368774,0.3,0.001
1,63,0.2487686276435852,0.06014019623398781,0.6287614107131958,0.3,0.001
1,64,0.26659560203552246,0.057986781001091,0.6953626871109009,0.3,0.001
1,65,0.3127896189689636,0.07514996826648712,0.7921321988105774,0.3,0.001
1,66,0.21168512105941772,0.047106750309467316,0.5485945343971252,0.3,0.001
1,67,0.1709667295217514,0.052218176424503326,0.3958284854888916,0.3,0.001
1,68,0.2576414942741394,0.050260212272405624,0.6912709474563599,0.3,0.001
1,69,0.3305737376213074,0.09635847061872482,0.7807174921035767,0.3,0.001
1,70,0.11380209028720856,0.04781448841094971,0.21995866298675537,0.3,0.001
1,71,0.240968257188797,0.0482657290995121,0.6423417329788208,0.3,0.001
1,72,0.21869324147701263,0.045726027339696884,0.5765573382377625,0.3,0.001
1,73,0.11706025898456573,0.04580256715416908,0.23752564191818237,0.3,0.001
1,74,0.33085334300994873,0.06391864269971848,0.8897822499275208,0.3,0.001
1,75,0.3221297264099121,0.056059062480926514,0.8869022130966187,0.3,0.001
1,76,0.33390429615974426,0.059562839567661285,0.9144715070724487,0.3,0.001
1,77,0.11330907046794891,0.05917493626475334,0.18044710159301758,0.3,0.001
1,78,0.16660720109939575,0.042924344539642334,0.41227614879608154,0.3,0.001
1,79,0.20624999701976776,0.0500265508890152,0.520744800567627,0.3,0.001
1,80,0.25484371185302734,0.04507948458194733,0.6992141008377075,0.3,0.001
1,81,0.1482038050889969,0.04149191454052925,0.35570627450942993,0.3,0.001
1,82,0.17840950191020966,0.044308051466941833,0.4470047950744629,0.3,0.001
1,83,0.1442185342311859,0.04002993181347847,0.347295343875885,0.3,0.001
1,84,0.10972374677658081,0.043161433190107346,0.22187435626983643,0.3,0.001
1,85,0.11337152123451233,0.03824734315276146,0.2504138946533203,0.3,0.001
1,86,0.15011918544769287,0.0394066721200943,0.36904168128967285,0.3,0.001
1,87,0.34485554695129395,0.060128889977931976,0.9490888118743896,0.3,0.001
1,88,0.21389004588127136,0.03894457593560219,0.5831515789031982,0.3,0.001
1,89,0.11607471108436584,0.03716268762946129,0.26304006576538086,0.3,0.001
1,90,0.12877731025218964,0.04008541628718376,0.29563963413238525,0.3,0.001
1,91,0.14360423386096954,0.054923251271247864,0.29560327529907227,0.3,0.001
1,92,0.19954150915145874,0.039442773908376694,0.5336624383926392,0.3,0.001
1,93,0.30559778213500977,0.051055122166872025,0.848475456237793,0.3,0.001
1,94,0.18793390691280365,0.037538979202508926,0.5013164281845093,0.3,0.001
1,95,0.322956919670105,0.11127463728189468,0.7056075930595398,0.3,0.001
1,96,0.2526995539665222,0.040583230555057526,0.7070543766021729,0.3,0.001
1,97,0.26974302530288696,0.05571569502353668,0.7134244441986084,0.3,0.001
1,98,0.24127747118473053,0.036551475524902344,0.6824199557304382,0.3,0.001
2,0,0.3080626428127289,0.06885311752557755,0.7973650693893433,0.3,0.001
2,1,0.14576326310634613,0.037569403648376465,0.36064618825912476,0.3,0.001
2,2,0.13092327117919922,0.04751214385032654,0.27803707122802734,0.3,0.001
2,3,0.2753533124923706,0.04283253476023674,0.7750692367553711,0.3,0.001
2,4,0.3050750195980072,0.04509565234184265,0.8665978312492371,0.3,0.001
2,5,0.2942666709423065,0.19568513333797455,0.32860511541366577,0.3,0.001
2,6,0.11509381234645844,0.03221835941076279,0.27625149488449097,0.3,0.001
2,7,0.33131083846092224,0.05462900921702385,0.9222727417945862,0.3,0.001
2,8,0.17997801303863525,0.04083508625626564,0.4638097286224365,0.3,0.001
2,9,0.19064541161060333,0.038166362792253494,0.5082634687423706,0.3,0.001
2,10,0.13810133934020996,0.03198802471160889,0.3537110686302185,0.3,0.001
2,11,0.18391582369804382,0.0330188125371933,0.5029900074005127,0.3,0.001
2,12,0.3326733410358429,0.09002135694026947,0.8088399171829224,0.3,0.001
2,13,0.19314374029636383,0.031398698687553406,0.5391501188278198,0.3,0.001
2,14,0.2409122884273529,0.03398103266954422,0.6897708177566528,0.3,0.001
2,15,0.21388079226016998,0.03404123708605766,0.5994651317596436,0.3,0.001
2,16,0.15244249999523163,0.07670550048351288,0.2524566650390625,0.3,0.001
2,17,0.13237115740776062,0.0341397188603878,0.3274381160736084,0.3,0.001
2,18,0.11129879951477051,0.03409430384635925,0.25734829902648926,0.3,0.001
2,19,0.1561335325241089,0.026161041110754013,0.433241605758667,0.3,0.001
2,20,0.3332452178001404,0.06959064304828644,0.8788485527038574,0.3,0.001
2,21,0.09050676226615906,0.03997968137264252,0.168423593044281,0.3,0.001
2,22,0.08373750746250153,0.03485472872853279,0.16294258832931519,0.3,0.001
2,23,0.16746176779270172,0.028253870084881783,0.4640263319015503,0.3,0.001
2,24,0.1843232363462448,0.044100746512413025,0.46740829944610596,0.3,0.001
2,25,0.08291037380695343,0.040043849498033524,0.14288842678070068,0.3,0.001
2,26,0.18682557344436646,0.029733829200267792,0.5236390829086304,0.3,0.001
2,27,0.1426660418510437,0.035585787147283554,0.35693418979644775,0.3,0.001
2,28,0.24208851158618927,0.033879030495882034,0.6940315961837769,0.3,0.001
2,29,0.13312821090221405,0.03386605903506279,0.33087384700775146,0.3,0.001
2,30,0.13450661301612854,0.02705032378435135,0.35818761587142944,0.3,0.001
2,31,0.21272283792495728,0.02922694943845272,0.6116529703140259,0.3,0.001
2,32,0.33174723386764526,0.06251455098390579,0.8974422812461853,0.3,0.001
2,33,0.13919739425182343,0.03369607403874397,0.351671040058136,0.3,0.001
2,34,0.11235393583774567,0.029025621712207794,0.2777610421180725,0.3,0.001
2,35,0.31141698360443115,0.09649734944105148,0.7163987159729004,0.3,0.001
2,36,0.20840169489383698,0.025369005277752876,0.6101089715957642,0.3,0.001
2,37,0.25004714727401733,0.0316317044198513,0.728051483631134,0.3,0.001
2,38,0.2862301468849182,0.03871108591556549,0.8250634670257568,0.3,0.001
2,39,0.0936582013964653,0.04224858433008194,0.1713653802871704,0.3,0.001
2,40,0.11727265268564224,0.027009377256035805,0.30087757110595703,0.3,0.001
2,41,0.11468520760536194,0.03566935285925865,0.26338618993759155,0.3,0.001
2,42,0.20232953131198883,0.03255019709467888,0.5659310817718506,0.3,0.001
2,43,0.08674028515815735,0.03957637771964073,0.157213032245636,0.3,0.001
2,44,0.078721784055233,0.027974922209978104,0.16915619373321533,0.3,0.001
2,45,0.24386131763458252,0.03293574973940849,0.70308518409729,0.3,0.001
2,46,0.11251979321241379,0.03244420886039734,0.2669185996055603,0.3,0.001
2,47,0.09782557189464569,0.031074168160557747,0.22250467538833618,0.3,0.001
2,48,0.09531101584434509,0.02963939681649208,0.21890538930892944,0.3,0.001
2,49,0.23912110924720764,0.08184622973203659,0.5242495536804199,0.3,0.001
2,50,0.15155808627605438,0.03161691874265671,0.39980387687683105,0.3,0.001
2,51,0.1766187846660614,0.024360718205571175,0.5075268745422363,0.3,0.001
2,52,0.13977913558483124,0.022222811356186867,0.3918544054031372,0.3,0.001
2,53,0.09470874071121216,0.027675332501530647,0.22344470024108887,0.3,0.001
2,54,0.07196178287267685,0.029518185183405876,0.14147865772247314,0.3,0.001
2,55,0.12910296022891998,0.026191245764493942,0.34303903579711914,0.3,0.001
2,56,0.12339920550584793,0.020019859075546265,0.34459781646728516,0.3,0.001
2,57,0.10772724449634552,0.03770420700311661,0.23341012001037598,0.3,0.001
2,58,0.19437044858932495,0.023314442485570908,0.5701866745948792,0.3,0.001
2,59,0.06594402343034744,0.028597211465239525,0.12448936700820923,0.3,0.001
2,60,0.09937821328639984,0.03834492340683937,0.20344430208206177,0.3,0.001
2,61,0.2680741250514984,0.03595368191599846,0.7737347483634949,0.3,0.001
2,62,0.18185561895370483,0.022161338478326797,0.5323142409324646,0.3,0.001
2,63,0.16833218932151794,0.021005157381296158,0.4910901188850403,0.3,0.001
2,64,0.2852557599544525,0.0352604053914547,0.8333178758621216,0.3,0.001
2,65,0.2948911190032959,0.04093572497367859,0.8465179800987244,0.3,0.001
2,66,0.10748129338026047,0.024279596284031868,0.27733898162841797,0.3,0.001
2,67,0.08276902139186859,0.030285963788628578,0.17494350671768188,0.3,0.001
2,68,0.215944305062294,0.03417303040623665,0.605904221534729,0.3,0.001
2,69,0.07179757207632065,0.03717854991555214,0.11539673805236816,0.3,0.001
2,70,0.23059910535812378,0.04591231420636177,0.6156226396560669,0.3,0.001
2,71,0.12268944084644318,0.020832080394029617,0.339524507522583,0.3,0.001
2,72,0.06986292451620102,0.02080814726650715,0.16351592540740967,0.3,0.001
2,73,0.05998433008790016,0.024606384336948395,0.11792647838592529,0.3,0.001
2,74,0.13455873727798462,0.022162258625030518,0.37465494871139526,0.3,0.001
2,75,0.061516717076301575,0.023989932611584663,0.12508928775787354,0.3,0.001
2,76,0.15338097512722015,0.0251324325799942,0.4274951219558716,0.3,0.001
2,77,0.1428987979888916,0.02141912654042244,0.4049322009086609,0.3,0.001
2,78,0.3181939721107483,0.03274344280362129,0.9515016674995422,0.3,0.001
2,79,0.08141458034515381,0.021163957193493843,0.20083540678024292,0.3,0.001
2,80,0.0476536862552166,0.019572583958506584,0.09360367059707642,0.3,0.001
2,81,0.13609325885772705,0.06757264584302902,0.2284020185470581,0.3,0.001
2,82,0.11745776981115341,0.02023344300687313,0.32408106327056885,0.3,0.001
2,83,0.07285347580909729,0.04043661430478096,0.10805618762969971,0.3,0.001
2,84,0.17023365199565887,0.020144183188676834,0.5002982020378113,0.3,0.001
2,85,0.09158596396446228,0.01705552265048027,0.24843478202819824,0.3,0.001
2,86,0.12960116565227509,0.015366663224995136,0.3807816505432129,0.3,0.001
2,87,0.16566796600818634,0.020287107676267624,0.48460280895233154,0.3,0.001
2,88,0.18588635325431824,0.02175494097173214,0.5471047163009644,0.3,0.001
2,89,0.15223479270935059,0.0184166356921196,0.4460604786872864,0.3,0.001
2,90,0.2061510533094406,0.020893845707178116,0.6175240278244019,0.3,0.001
2,91,0.08700849115848541,0.019396008923649788,0.22537493705749512,0.3,0.001
2,92,0.25600185990333557,0.07532772421836853,0.6022471189498901,0.3,0.001
2,93,0.185011625289917,0.01836378686130047,0.5554927587509155,0.3,0.001
2,94,0.23923352360725403,0.022640082985162735,0.7219781279563904,0.3,0.001
2,95,0.1139901652932167,0.016796110197901726,0.3239801526069641,0.3,0.001
2,96,0.28632432222366333,0.03512413427233696,0.8373339176177979,0.3,0.001
2,97,0.18629884719848633,0.018287265673279762,0.5600385665893555,0.3,0.001
2,98,0.14116418361663818,0.01673310250043869,0.414770245552063,0.3,0.001
3,0,0.09269210696220398,0.020460499450564384,0.24077200889587402,0.3,0.001
3,1,0.09349465370178223,0.03666077181696892,0.18944627046585083,0.3,0.001
3,2,0.061233025044202805,0.02834806963801384,0.10961651802062988,0.3,0.001
3,3,0.07273876667022705,0.02761434018611908,0.15041476488113403,0.3,0.001
3,4,0.1059139147400856,0.014066776260733604,0.30615711212158203,0.3,0.001
3,5,0.14953577518463135,0.019975729286670685,0.43186676502227783,0.3,0.001
3,6,0.06974189728498459,0.036744020879268646,0.10999292135238647,0.3,0.001
3,7,0.08030357956886292,0.012746039777994156,0.22519177198410034,0.3,0.001
3,8,0.054370611906051636,0.02180430479347706,0.10855436325073242,0.3,0.001
3,9,0.30364397168159485,0.050394393503665924,0.8441652655601501,0.3,0.001
3,10,0.044750988483428955,0.018557803705334663,0.08731061220169067,0.3,0.001
3,11,0.10923082381486893,0.01758749783039093,0.30547773838043213,0.3,0.001
3,12,0.09300972521305084,0.02137366309762001,0.23878687620162964,0.3,0.001
3,13,0.16195614635944366,0.01385484542697668,0.4936710000038147,0.3,0.001
3,14,0.04590396583080292,0.019016999751329422,0.08962321281433105,0.3,0.001
3,15,0.05291810259222984,0.012407251633703709,0.1350361704826355,0.3,0.001
3,16,0.06954038143157959,0.012173529714345932,0.19122284650802612,0.3,0.001
3,17,0.14672717452049255,0.012799142859876156,0.44642674922943115,0.3,0.001
3,18,0.06833326816558838,0.014588842168450356,0.17914807796478271,0.3,0.001
3,19,0.2322598248720169,0.02907222881913185,0.677291989326477,0.3,0.001
3,20,0.09943519532680511,0.01524255983531475,0.2806420922279358,0.3,0.001
3,21,0.2244483083486557,0.026249194517731667,0.6606636643409729,0.3,0.001
3,22,0.22972963750362396,0.028571709990501404,0.670526385307312,0.3,0.001
3,23,0.07098241150379181,0.015675188973546028,0.1843574047088623,0.3,0.001
3,24,0.06097352132201195,0.028048526495695114,0.10974997282028198,0.3,0.001
3,25,0.08002594113349915,0.011319007724523544,0.22902309894561768,0.3,0.001
3,26,0.13352254033088684,0.017022214829921722,0.38833439350128174,0.3,0.001
3,27,0.20911753177642822,0.0600697360932827,0.4968259334564209,0.3,0.001
3,28,0.13600468635559082,0.013953238725662231,0.4068381190299988,0.3,0.001
3,29,0.11237211525440216,0.05596489831805229,0.18802404403686523,0.3,0.001
3,30,0.13498422503471375,0.012406525202095509,0.4085923433303833,0.3,0.001
3,31,0.07893843203783035,0.016317373141646385,0.2087368369102478,0.3,0.001
3,32,0.11885229498147964,0.012491164728999138,0.35453706979751587,0.3,0.001
3,33,0.11977198719978333,0.013638783246278763,0.35377734899520874,0.3,0.001
3,34,0.17637614905834198,0.015699371695518494,0.5355892181396484,0.3,0.001
3,35,0.06214979290962219,0.023874882608652115,0.12758302688598633,0.3,0.001
3,36,0.08543692529201508,0.011110495775938034,0.2477547526359558,0.3,0.001
3,37,0.09035320580005646,0.016004927456378937,0.24782758951187134,0.3,0.001
3,38,0.15282270312309265,0.012791745364665985,0.46676987409591675,0.3,0.001
3,39,0.254899799823761,0.026248827576637268,0.7621698379516602,0.3,0.001
3,40,0.0658317357301712,0.02179831825196743,0.14677804708480835,0.3,0.001
3,41,0.0985807254910469,0.01046677865087986,0.29371315240859985,0.3,0.001
3,42,0.08019589632749557,0.010860094800591469,0.2311193346977234,0.3,0.001
3,43,0.13020430505275726,0.011398429982364178,0.3960195779800415,0.3,0.001
3,44,0.17401519417762756,0.015501029789447784,0.5283805131912231,0.3,0.001
3,45,0.03784702718257904,0.01023457758128643,0.0920414924621582,0.3,0.001
3,46,0.04515591263771057,0.011149129830300808,0.11335593461990356,0.3,0.001
3,47,0.25824424624443054,0.023781154304742813,0.7815435528755188,0.3,0.001
3,48,0.0448722317814827,0.021214716136455536,0.0788583755493164,0.3,0.001
3,49,0.136638343334198,0.011060206219553947,0.41859376430511475,0.3,0.001
3,50,0.11172918975353241,0.009986402466893196,0.3391426205635071,0.3,0.001
3,51,0.11529707163572311,0.010694371536374092,0.3486756682395935,0.3,0.001
3,52,0.06270895898342133,0.018300887197256088,0.14802688360214233,0.3,0.001
3,53,0.09306134283542633,0.013094515539705753,0.2665560841560364,0.3,0.001
3,54,0.039795294404029846,0.011640017852187157,0.09385091066360474,0.3,0.001
3,55,0.057045839726924896,0.01309262216091156,0.14651072025299072,0.3,0.001
3,56,0.030680209398269653,0.012218170799314976,0.06154012680053711,0.3,0.001
3,57,0.06885554641485214,0.0076768058352172375,0.2039291262626648,0.3,0.001
3,58,0.07125429064035416,0.012357463128864765,0.1963227391242981,0.3,0.001
3,59,0.09404230117797852,0.013675782829523087,0.2678883671760559,0.3,0.001
