variant,epoch,batch,loss,lr
v002_recall_pos2_dice02,2,67,0.17443443834781647,0.001
v002_recall_pos2_dice02,2,68,0.18304866552352905,0.001
v002_recall_pos2_dice02,2,69,0.18309220671653748,0.001
v002_recall_pos2_dice02,2,70,0.18546909093856812,0.001
v002_recall_pos2_dice02,2,71,0.24337530136108398,0.001
v002_recall_pos2_dice02,2,72,0.20244893431663513,0.001
v002_recall_pos2_dice02,2,73,0.17650270462036133,0.001
v002_recall_pos2_dice02,2,74,0.2606581449508667,0.001
v002_recall_pos2_dice02,2,75,0.21348020434379578,0.001
v002_recall_pos2_dice02,2,76,0.1904376745223999,0.001
v002_recall_pos2_dice02,2,77,0.251672625541687,0.001
v002_recall_pos2_dice02,2,78,0.15504419803619385,0.001
v002_recall_pos2_dice02,2,79,0.3633120059967041,0.001
v002_recall_pos2_dice02,2,80,0.19127504527568817,0.001
v002_recall_pos2_dice02,2,81,0.1827143430709839,0.001
v002_recall_pos2_dice02,2,82,0.18310877680778503,0.001
v002_recall_pos2_dice02,2,83,0.1664179414510727,0.001
v002_recall_pos2_dice02,2,84,0.29083406925201416,0.001
v002_recall_pos2_dice02,2,85,0.2045546919107437,0.001
v002_recall_pos2_dice02,2,86,0.227769136428833,0.001
v002_recall_pos2_dice02,2,87,0.21485917270183563,0.001
v002_recall_pos2_dice02,2,88,0.1860368400812149,0.001
v002_recall_pos2_dice02,2,89,0.18910859525203705,0.001
v002_recall_pos2_dice02,2,90,0.211574986577034,0.001
v002_recall_pos2_dice02,2,91,0.16600090265274048,0.001
v002_recall_pos2_dice02,2,92,0.18896925449371338,0.001
v002_recall_pos2_dice02,2,93,0.24725326895713806,0.001
v002_recall_pos2_dice02,2,94,0.1857510805130005,0.001
v002_recall_pos2_dice02,2,95,0.3221675157546997,0.001
v002_recall_pos2_dice02,2,96,0.30562305450439453,0.001
v002_recall_pos2_dice02,2,97,0.18466608226299286,0.001
v002_recall_pos2_dice02,2,98,0.1517803817987442,0.001
v002_recall_pos2_dice02,3,0,0.15519633889198303,0.001
v002_recall_pos2_dice02,3,1,0.15162019431591034,0.001
v002_recall_pos2_dice02,3,2,0.18054769933223724,0.001
v002_recall_pos2_dice02,3,3,0.17788153886795044,0.001
v002_recall_pos2_dice02,3,4,0.2897648513317108,0.001
v002_recall_pos2_dice02,3,5,0.1655263900756836,0.001
v002_recall_pos2_dice02,3,6,0.3004344701766968,0.001
v002_recall_pos2_dice02,3,7,0.3447985053062439,0.001
v002_recall_pos2_dice02,3,8,0.22150443494319916,0.001
v002_recall_pos2_dice02,3,9,0.237726092338562,0.001
v002_recall_pos2_dice02,3,10,0.16074177622795105,0.001
v002_recall_pos2_dice02,3,11,0.3175184726715088,0.001
v002_recall_pos2_dice02,3,12,0.2009943127632141,0.001
v002_recall_pos2_dice02,3,13,0.29508233070373535,0.001
v002_recall_pos2_dice02,3,14,0.17704734206199646,0.001
v002_recall_pos2_dice02,3,15,0.2849559485912323,0.001
v002_recall_pos2_dice02,3,16,0.20490945875644684,0.001
v002_recall_pos2_dice02,3,17,0.1997913122177124,0.001
v002_recall_pos2_dice02,3,18,0.15696293115615845,0.001
v002_recall_pos2_dice02,3,19,0.23382407426834106,0.001
v002_recall_pos2_dice02,3,20,0.13776981830596924,0.001
v002_recall_pos2_dice02,3,21,0.1725015640258789,0.001
v002_recall_pos2_dice02,3,22,0.15337231755256653,0.001
v002_recall_pos2_dice02,3,23,0.20834673941135406,0.001
v002_recall_pos2_dice02,3,24,0.21309158205986023,0.001
v002_recall_pos2_dice02,3,25,0.28447073698043823,0.001
v002_recall_pos2_dice02,3,26,0.21086981892585754,0.001
v002_recall_pos2_dice02,3,27,0.18485595285892487,0.001
v002_recall_pos2_dice02,3,28,0.13872818648815155,0.001
v002_recall_pos2_dice02,3,29,0.14335043728351593,0.001
v002_recall_pos2_dice02,3,30,0.15187306702136993,0.001
v002_recall_pos2_dice02,3,31,0.13692358136177063,0.001
v002_recall_pos2_dice02,3,32,0.2663115859031677,0.001
v002_recall_pos2_dice02,3,33,0.15386617183685303,0.001
v002_recall_pos2_dice02,3,34,0.14961738884449005,0.001
v002_recall_pos2_dice02,3,35,0.14036963880062103,0.001
v002_recall_pos2_dice02,3,36,0.1890161633491516,0.001
v002_recall_pos2_dice02,3,37,0.17888236045837402,0.001
v002_recall_pos2_dice02,3,38,0.1919170767068863,0.001
v002_recall_pos2_dice02,3,39,0.1657741367816925,0.001
v002_recall_pos2_dice02,3,40,0.13721728324890137,0.001
v002_recall_pos2_dice02,3,41,0.154489666223526,0.001
v002_recall_pos2_dice02,3,42,0.18508177995681763,0.001
v002_recall_pos2_dice02,3,43,0.1753329336643219,0.001
v002_recall_pos2_dice02,3,44,0.1469583511352539,0.001
v002_recall_pos2_dice02,3,45,0.20100268721580505,0.001
v002_recall_pos2_dice02,3,46,0.14843732118606567,0.001
v002_recall_pos2_dice02,3,47,0.19257277250289917,0.001
v002_recall_pos2_dice02,3,48,0.27567997574806213,0.001
v002_recall_pos2_dice02,3,49,0.18478505313396454,0.001
v002_recall_pos2_dice02,3,50,0.2772793173789978,0.001
v002_recall_pos2_dice02,3,51,0.19475582242012024,0.001
v002_recall_pos2_dice02,3,52,0.17113257944583893,0.001
v002_recall_pos2_dice02,3,53,0.209896057844162,0.001
v002_recall_pos2_dice02,3,54,0.29112544655799866,0.001
v002_recall_pos2_dice02,3,55,0.1267070174217224,0.001
v002_recall_pos2_dice02,3,56,0.15357452630996704,0.001
