variant,epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
v002_stc_t7,32,0.0232917775559907,0.011926649138331413,0.0409788154065609,0.01140171941369772,,,,
v002_stc_t7,33,0.023193345395754083,0.011745060794055462,0.040401391685009,0.01140171941369772,,,,
v002_stc_t7,34,0.023191263899207115,0.011971518397331238,0.041246332228183746,0.01140171941369772,,,,
v002_stc_t7,35,0.02329626547718289,0.011762505397200584,0.04143010079860687,0.01140171941369772,,,,
v002_stc_t7,36,0.02312883058318285,0.011702212505042553,0.04037507623434067,0.01140171941369772,,,,
v002_stc_t7,37,0.0230541361985032,0.011444208212196827,0.040378328412771225,0.01140171941369772,,,,
v002_stc_t7,38,0.023169411054690076,0.012005962431430817,0.041384920477867126,0.01140171941369772,,,,
v002_stc_t7,39,0.02323815580269303,0.011248243041336536,0.041694577783346176,0.011248243041336536,,,,
v002_stc_t7,40,0.023329150458477964,0.01243965420871973,0.041671041399240494,0.011248243041336536,0.581558724260381,0.8075290813055293,0.8590928181436371,0.00013442067595074238
v002_stc_t7,41,0.023249200281847005,0.011617237702012062,0.04112205654382706,0.011248243041336536,0.5815871061368983,0.8075596128598908,0.8590928181436371,0.0001344117878498001
v002_stc_t7,42,0.023179672423260984,0.011988663114607334,0.040328823029994965,0.011248243041336536,0.5815871061368983,0.8075596128598908,0.8590928181436371,0.0001344117878498001
v002_stc_t7,43,0.02311228025666993,0.011816039681434631,0.040742773562669754,0.011248243041336536,0.5815825060193278,0.80754434708271,0.8590928181436371,0.00013440882514948602
v002_stc_t7,44,0.023094124885068998,0.01182602345943451,0.04062271490693092,0.011248243041336536,0.5815697182246946,0.80754434708271,0.8590928181436371,0.00013442067595074238
v002_stc_t7,45,0.023235570677001067,0.012265619821846485,0.041166290640830994,0.011248243041336536,0.581545937269819,0.8075290813055293,0.8590928181436371,0.00013443845215262693
v002_stc_t7,46,0.02331033389488555,0.012672086246311665,0.04172242060303688,0.011248243041336536,0.5815551378032826,0.8075596128598908,0.8590928181436371,0.00013443845215262693
v002_stc_t7,47,0.023056971097383836,0.012448813766241074,0.041173920035362244,0.011248243041336536,0.5815615311888481,0.8075596128598908,0.8590928181436371,0.0001345954752692739
v002_stc_t7,48,0.02318023947641404,0.012525883503258228,0.04187557101249695,0.011248243041336536,0.5815569309924034,0.80754434708271,0.8590928181436371,0.00013458954986864571
v002_stc_t7,49,0.023051427761939438,0.012007983401417732,0.04032077267765999,0.011248243041336536,0.5815633245382585,0.80754434708271,0.8590928181436371,0.00013458362446801752
