variant,epoch,mean_loss,min_loss,max_loss,best_loss,val_iou,val_seg_acc,val_pd,val_fa
v002_slope_0p005,40,0.023457803349528048,0.012740623205900192,0.04528588801622391,0.012476836331188679,0.6528360375432078,0.8101700607577932,0.8630827383452331,0.00010874295232849284
v002_slope_0p005,41,0.023495722703184143,0.012672745622694492,0.04187347739934921,0.012476836331188679,0.6528520992483793,0.8101700607577932,0.8630827383452331,0.00010873702692786464
v002_slope_0p005,42,0.02339152620183398,0.012871138751506805,0.04314713180065155,0.012476836331188679,0.6528681617439014,0.8101700607577932,0.8630827383452331,0.00010872813882692236
v002_slope_0p005,43,0.02340048784860457,0.012317006476223469,0.042012229561805725,0.012317006476223469,0.6528601303973428,0.8101700607577932,0.8630827383452331,0.00010878146743257604
v002_slope_0p005,44,0.02347580198612478,0.01223120279610157,0.043012212961912155,0.01223120279610157,0.6528681617439014,0.8101700607577932,0.8630827383452331,0.00010877554203194786
v002_slope_0p005,45,0.023328002053077775,0.012555274181067944,0.041329193860292435,0.01223120279610157,0.6528922569692198,0.8101700607577932,0.8630827383452331,0.00010876369123069149
v002_slope_0p005,46,0.02343568116464097,0.012807684019207954,0.044970739632844925,0.01223120279610157,0.6528922569692198,0.8101700607577932,0.8630827383452331,0.00010876369123069149
v002_slope_0p005,47,0.023592941218403853,0.012710942886769772,0.04278173670172691,0.01223120279610157,0.6528922569692198,0.8101700607577932,0.8630827383452331,0.00010876369123069149
v002_slope_0p005,48,0.02338426528178682,0.012728333473205566,0.04353588446974754,0.01223120279610157,0.6529002891062312,0.8101700607577932,0.8630827383452331,0.00010876072853037739
v002_slope_0p005,49,0.023527941732394576,0.012613295577466488,0.04513310641050339,0.01223120279610157,0.652904051277635,0.8101547949806125,0.8628727425451491,0.00010876072853037739
