group,epoch,batch,loss,lr
A,3,81,0.059911925345659256,0.001
A,3,82,0.05626871809363365,0.001
A,3,83,0.053324490785598755,0.001
A,3,84,0.055487509816884995,0.001
A,3,85,0.056280869990587234,0.001
A,3,86,0.06229206547141075,0.001
A,3,87,0.053235527127981186,0.001
A,3,88,0.05683227255940437,0.001
A,3,89,0.07733806222677231,0.001
A,3,90,0.06260581314563751,0.001
A,3,91,0.05672447383403778,0.001
A,3,92,0.06315433979034424,0.001
A,3,93,0.052571408450603485,0.001
A,3,94,0.09270395338535309,0.001
A,3,95,0.05263851210474968,0.001
A,3,96,0.055860985070466995,0.001
A,3,97,0.0526794008910656,0.001
A,3,98,0.14008603990077972,0.001
A,4,0,0.055390890687704086,0.001
A,4,1,0.053814683109521866,0.001
A,4,2,0.05366992577910423,0.001
A,4,3,0.06013783439993858,0.001
A,4,4,0.059566665440797806,0.001
A,4,5,0.06782510876655579,0.001
A,4,6,0.05783705413341522,0.001
A,4,7,0.12114349007606506,0.001
A,4,8,0.05933456867933273,0.001
A,4,9,0.05147956311702728,0.001
A,4,10,0.05114032328128815,0.001
A,4,11,0.05122193321585655,0.001
A,4,12,0.06663075089454651,0.001
A,4,13,0.06134247034788132,0.001
A,4,14,0.06565599143505096,0.001
A,4,15,0.06064361333847046,0.001
A,4,16,0.05085289850831032,0.001
A,4,17,0.05791674554347992,0.001
A,4,18,0.04950273782014847,0.001
A,4,19,0.09586818516254425,0.001
A,4,20,0.04934578016400337,0.001
A,4,21,0.06593351066112518,0.001
A,4,22,0.04770948365330696,0.001
A,4,23,0.058283932507038116,0.001
A,4,24,0.05878547206521034,0.001
A,4,25,0.06910017877817154,0.001
A,4,26,0.05061396583914757,0.001
A,4,27,0.05944206565618515,0.001
A,4,28,0.07166816294193268,0.001
A,4,29,0.05065063759684563,0.001
A,4,30,0.04808183014392853,0.001
A,4,31,0.05678604543209076,0.001
A,4,32,0.04835166409611702,0.001
A,4,33,0.07370024174451828,0.001
A,4,34,0.05217405781149864,0.001
A,4,35,0.05606623366475105,0.001
A,4,36,0.07084235548973083,0.001
A,4,37,0.04887288808822632,0.001
A,4,38,0.046536508947610855,0.001
A,4,39,0.04800260066986084,0.001
A,4,40,0.05030137300491333,0.001
A,4,41,0.048643771559000015,0.001
A,4,42,0.047041699290275574,0.001
A,4,43,0.06532948464155197,0.001
A,4,44,0.06385068595409393,0.001
A,4,45,0.045602936297655106,0.001
A,4,46,0.047198716551065445,0.001
A,4,47,0.07388604432344437,0.001
A,4,48,0.04735059291124344,0.001
A,4,49,0.044467657804489136,0.001
